domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count
Mouse,POLYIC_20190619_mouse42__E3_P1,y,3,4.999999925,0,0.3368754661,0,0.4390795926,0.1022041265,5364,5302
Mouse,POLYIC_20190619_mouse42__E3_P1,y,4,4.999999925,3,0.2630499627,2,0.3221425877,0.05909262499,5364,5302
Mouse,POLYIC_20190619_mouse42__E3_P1,y,5,4.999999925,1,0.2205443699,0,0.5373443983,0.3168000285,5364,5302
Mouse,POLYIC_20190619_mouse42__E3_P1,y,6,4.999999925,5,0.1858687547,0,0.2208600528,0.03499129815,5364,5302
Mouse,POLYIC_20190619_mouse42__E3_P1,y,7,4.999999925,0,0.1590231171,6,0.184835911,0.0258127939,5364,5302
Mouse,POLYIC_20190619_mouse42__E3_P1,y,8,4.999999925,3,0.144108874,7,0.1829498303,0.03884095628,5364,5302
Mouse,POLYIC_20190619_mouse43__E3_P1,x,2,3.199999881,1,0.5088148874,1,0.5278335005,0.01901861314,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,3,3.199999881,2,0.3396180215,2,0.3425275827,0.002909561201,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,4,3.199999881,0,0.2615083252,3,0.279338014,0.01782968887,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,5,3.199999881,1,0.2144955926,4,0.2156469408,0.001151348266,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,6,3.199999881,5,0.1758080313,1,0.1850551655,0.009247134155,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,7,3.199999881,0,0.1552399608,0,0.156218656,0.0009786951452,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,x,8,3.199999881,7,0.1349167483,3,0.1409227683,0.006006020019,4084,3988
Mouse,POLYIC_20190619_mouse43__E3_P1,y,2,4.999999925,0,0.5091743119,0,0.5007779074,-0.008396404498,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,3,4.999999925,0,0.3388761468,0,0.4119019837,0.07302583687,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,4,4.999999925,2,0.2566896024,3,0.2771295216,0.02043991914,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,5,4.999999925,0,0.2152140673,0,0.5130299494,0.2978158822,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,6,4.999999925,4,0.1834862385,3,0.2156748347,0.03218859616,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,7,4.999999925,2,0.1739296636,3,0.1820303384,0.008100674781,5232,5142
Mouse,POLYIC_20190619_mouse43__E3_P1,y,8,4.999999925,6,0.1534785933,7,0.1707506807,0.0172720874,5232,5142
Mouse,POLYIC_20190628_mouse33__E3_P1,x,2,3.199999881,0,0.5121334681,1,0.5086842105,-0.003449257623,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,3,3.199999881,2,0.350859454,0,0.345,-0.005859453994,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,4,3.199999881,2,0.261627907,0,0.2665789474,0.004951040392,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,5,3.199999881,4,0.2108190091,3,0.2165789474,0.005759938268,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,6,3.199999881,5,0.1766936299,5,0.1771052632,0.0004116332287,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,7,3.199999881,0,0.1509100101,1,0.1594736842,0.008563674099,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,x,8,3.199999881,6,0.1367542973,4,0.1442105263,0.007456229046,3956,3800
Mouse,POLYIC_20190628_mouse33__E3_P1,y,2,4.999999925,0,0.5018463811,1,0.5060813379,0.004234956801,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,3,4.999999925,1,0.3389955687,1,0.4144811859,0.07548561718,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,4,4.999999925,2,0.2540620384,1,0.2922843025,0.03822226414,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,5,4.999999925,3,0.2295051699,2,0.5091220068,0.279616837,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,6,4.999999925,2,0.1811299852,1,0.2383124287,0.05718244351,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,7,4.999999925,3,0.1552806499,2,0.1938426454,0.03856199546,5416,5262
Mouse,POLYIC_20190628_mouse33__E3_P1,y,8,4.999999925,2,0.1414327917,1,0.2438236412,0.1023908495,5416,5262
Mouse,POLYIC_20190628_mouse34__E6_P1,x,2,3.199999881,0,0.503319714,1,0.5007894737,-0.00253024031,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,3,3.199999881,2,0.3409090909,1,0.3534210526,0.01251196172,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,4,3.199999881,2,0.2607252298,1,0.2539473684,-0.006777861405,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,5,3.199999881,0,0.212206333,1,0.2176315789,0.005425245955,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,6,3.199999881,5,0.1764555669,4,0.1842105263,0.007754959411,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,7,3.199999881,3,0.151174668,3,0.1563157895,0.005141121445,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,x,8,3.199999881,2,0.1378958121,1,0.1305263158,-0.007369496264,3916,3800
Mouse,POLYIC_20190628_mouse34__E6_P1,y,2,4.999999925,1,0.5059501673,0,0.5649075501,0.05895738273,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,3,4.999999925,2,0.3462253626,1,0.374229584,0.02800422139,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,4,4.999999925,1,0.2612495351,0,0.3054699538,0.04422041863,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,5,4.999999925,1,0.2130903682,0,0.530238829,0.3171484608,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,6,4.999999925,5,0.1911491261,4,0.2143682589,0.02321913279,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,7,4.999999925,3,0.1786909632,2,0.1918335901,0.01314262696,5378,5192
Mouse,POLYIC_20190628_mouse34__E6_P1,y,8,4.999999925,5,0.1569356638,6,0.2290061633,0.07207049951,5378,5192
Mouse,POLYIC_20190628_mouse35__E3_P1,x,2,3.199999881,1,0.517721519,1,0.5084033613,-0.009318157643,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,3,3.199999881,0,0.3473417722,1,0.3424369748,-0.004904797362,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,4,3.199999881,3,0.2602531646,3,0.2654936975,0.005240532922,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,5,3.199999881,1,0.2081012658,3,0.21875,0.01064873418,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,6,3.199999881,1,0.1850632911,1,0.181197479,-0.003865812148,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,7,3.199999881,1,0.1830379747,0,0.1575630252,-0.02547494947,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,x,8,3.199999881,3,0.1440506329,3,0.1444327731,0.0003821401979,3950,3808
Mouse,POLYIC_20190628_mouse35__E3_P1,y,2,4.999999925,0,0.5054144884,1,0.5013404826,-0.00407400585,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,3,4.999999925,1,0.3448469007,2,0.4136346227,0.06878772208,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,4,4.999999925,3,0.2626960418,0,0.2912677135,0.0285716717,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,5,4.999999925,1,0.213592233,2,0.5019149751,0.2883227421,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,6,4.999999925,3,0.1824122479,2,0.22692455,0.04451230203,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,7,4.999999925,0,0.1639283047,4,0.1863270777,0.02239877304,5356,5222
Mouse,POLYIC_20190628_mouse35__E3_P1,y,8,4.999999925,3,0.1387229276,1,0.1926464956,0.05392356804,5356,5222
Mouse,POLYIC_20190628_mouse36__E3_P1,x,2,3.199999881,1,0.5142787996,0,0.5172676486,0.00298884894,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,3,3.199999881,2,0.3477734753,2,0.3390045708,-0.008768904466,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,4,3.199999881,3,0.2633107454,0,0.2734890808,0.01017833535,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,5,3.199999881,0,0.2071636012,3,0.2115286948,0.004365093607,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,6,3.199999881,5,0.1863504356,4,0.1820721178,-0.004278317798,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,7,3.199999881,4,0.1524685382,6,0.1536312849,0.001162746678,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,x,8,3.199999881,1,0.1364956438,0,0.1498222448,0.01332660104,4132,3938
Mouse,POLYIC_20190628_mouse36__E3_P1,y,2,4.999999925,0,0.5149388049,1,0.554174397,0.03923559214,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,3,4.999999925,1,0.3448524118,2,0.3591836735,0.01433126166,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,4,4.999999925,2,0.2687185025,1,0.2840445269,0.01532602438,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,5,4.999999925,3,0.2266018719,2,0.506864564,0.2802626922,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,6,4.999999925,0,0.1783657307,1,0.2270871985,0.04872146777,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,7,4.999999925,3,0.1677465803,5,0.1738404453,0.006093864995,5556,5390
Mouse,POLYIC_20190628_mouse36__E3_P1,y,8,4.999999925,1,0.1421886249,1,0.2226345083,0.08044588344,5556,5390
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,2,3.199999881,1,0.5009940358,1,0.5137590862,0.0127650504,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,3,3.199999881,2,0.3429423459,1,0.3509865005,0.008044154595,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,4,3.199999881,3,0.2611829026,2,0.2645379024,0.003354999804,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,5,3.199999881,2,0.2052683897,2,0.208463136,0.003194746371,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,6,3.199999881,3,0.1811630219,1,0.1801661475,-0.0009968744129,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,7,3.199999881,2,0.1645129225,1,0.1568016615,-0.007711260991,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,x,8,3.199999881,7,0.1381709742,6,0.1549844237,0.01681344952,4024,3852
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,2,4.999999925,0,0.507083182,1,0.5276335312,0.02055034917,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,3,4.999999925,1,0.3458045768,2,0.3518175074,0.006012930593,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,4,4.999999925,2,0.2586269524,3,0.2702151335,0.01158818112,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,5,4.999999925,3,0.2150381402,0,0.5018545994,0.2868164592,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,6,4.999999925,4,0.1877951326,1,0.2149480712,0.02715293863,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,7,4.999999925,0,0.157101344,5,0.1756305638,0.01852921981,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1,y,8,4.999999925,1,0.1431166001,1,0.2346068249,0.09149022485,5506,5392
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,2,3.199999881,1,0.5091302259,0,0.5007208073,-0.008409418549,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,3,3.199999881,1,0.3399807785,1,0.3440653532,0.004084574724,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,4,3.199999881,3,0.2597308986,1,0.2611725132,0.001441614608,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,5,3.199999881,4,0.2157616531,0,0.2215281115,0.005766458433,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,6,3.199999881,5,0.1768380586,1,0.1761172513,-0.0007208073042,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,7,3.199999881,3,0.1523306103,3,0.1559346468,0.003604036521,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,x,8,3.199999881,3,0.1314271985,1,0.1343104277,0.002883229217,4162,4162
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,2,4.999999925,1,0.5028538813,0,0.5246585736,0.02180469232,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,3,4.999999925,1,0.3369482496,1,0.3801213961,0.04317314644,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,4,4.999999925,2,0.2595129376,0,0.2706752656,0.01116232796,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,5,4.999999925,3,0.2197488584,0,0.527693475,0.3079446165,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,6,4.999999925,0,0.1754185693,4,0.2097875569,0.03436898765,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,7,4.999999925,6,0.148782344,6,0.1800075873,0.03122524327,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,y,8,4.999999925,2,0.1430745814,0,0.158952959,0.0158783776,5256,5272
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,2,3.199999881,1,0.5052058684,1,0.5117618819,0.006556013468,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,3,3.199999881,2,0.3454803597,0,0.3473355737,0.001855214014,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,4,3.199999881,3,0.2610033128,2,0.2628420547,0.001838741903,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,5,3.199999881,4,0.2127307146,4,0.2172347576,0.004504042937,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,6,3.199999881,5,0.1767628964,3,0.1869899184,0.01022702203,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,7,3.199999881,3,0.1538097492,1,0.1584253481,0.004615598884,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,x,8,3.199999881,0,0.1355892097,1,0.1387421988,0.003152989097,4226,4166
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,2,4.999999925,1,0.5213000367,1,0.5094901377,-0.01180989902,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,3,4.999999925,0,0.353103195,2,0.3518794194,-0.001223775579,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,4,4.999999925,3,0.2629452809,3,0.262002233,-0.0009430479666,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,5,4.999999925,3,0.2219977965,0,0.5013025679,0.2793047714,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,6,4.999999925,3,0.1872934264,5,0.2115742464,0.02428082,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,7,4.999999925,6,0.1566287183,1,0.1832899144,0.02666119608,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,y,8,4.999999925,5,0.1533235402,0,0.1561220692,0.002798529009,5446,5374
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,2,3.199999881,1,0.5012873326,0,0.5065138093,0.005226476629,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,3,3.199999881,1,0.346292482,1,0.3559145388,0.009622056845,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,4,3.199999881,3,0.2569515963,2,0.2613340281,0.004382431847,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,5,3.199999881,1,0.2082904222,3,0.2105263158,0.002235893544,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,6,3.199999881,1,0.1745623069,4,0.1839499739,0.009387667045,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,7,3.199999881,6,0.1560247168,0,0.1610213653,0.004996648508,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,x,8,3.199999881,3,0.1385169928,3,0.1438249088,0.005307916016,3884,3838
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,2,4.999999925,0,0.5038574578,1,0.5240223464,0.02016488862,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,3,4.999999925,0,0.3563556209,1,0.3752327747,0.01887715381,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,4,4.999999925,2,0.2599191771,1,0.2724394786,0.01252030151,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,5,4.999999925,3,0.219140338,0,0.5145251397,0.2953848017,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,6,4.999999925,0,0.1994856723,1,0.2212290503,0.02174337798,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,7,4.999999925,3,0.1666054372,2,0.1739292365,0.007323799321,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,y,8,4.999999925,3,0.1373989713,1,0.2014897579,0.06409078657,5444,5370
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,2,3.199999881,1,0.5054590571,0,0.5045801527,-0.0008789044002,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,3,3.199999881,1,0.3426799007,1,0.3488549618,0.006175061088,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,4,3.199999881,3,0.2669975186,2,0.2554707379,-0.0115267807,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,5,3.199999881,2,0.217617866,2,0.2175572519,-6.061409657e-05,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,6,3.199999881,4,0.1741935484,1,0.1788804071,0.004686858738,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,7,3.199999881,2,0.164764268,2,0.1592875318,-0.005476736183,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,x,8,3.199999881,3,0.1334987593,6,0.1356234097,0.002124650364,4030,3930
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,2,4.999999925,1,0.5090339233,1,0.5035553892,-0.005478534082,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,3,4.999999925,0,0.3449483776,1,0.4043787425,0.05943036493,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,4,4.999999925,3,0.2599557522,0,0.277507485,0.01755173282,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,5,4.999999925,3,0.2206858407,0,0.5406062874,0.3199204467,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,6,4.999999925,3,0.1821533923,1,0.2234281437,0.04127475138,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,7,4.999999925,3,0.1806784661,3,0.1964820359,0.01580356985,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,y,8,4.999999925,5,0.1423303835,6,0.1931137725,0.05078338897,5424,5344
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,2,3.199999881,0,0.5053242982,1,0.5075150301,0.002190731899,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,3,3.199999881,1,0.3373668925,0,0.3436873747,0.006320482204,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,4,3.199999881,3,0.2584704743,3,0.2687875752,0.0103171008,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,5,3.199999881,1,0.204017425,0,0.2181863727,0.01416894777,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,6,3.199999881,2,0.1747337851,1,0.1781062124,0.003372427333,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,7,3.199999881,3,0.1519845111,3,0.1640781563,0.01209364518,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,x,8,3.199999881,7,0.1377057115,7,0.1425350701,0.00482935862,4132,3992
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,2,4.999999925,1,0.515195369,0,0.5012891344,-0.01390623459,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,3,4.999999925,0,0.3487698987,2,0.3615101289,0.01274023022,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,4,4.999999925,1,0.261577424,0,0.276611418,0.01503399402,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,5,4.999999925,1,0.2116497829,0,0.5141804788,0.3025306959,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,6,4.999999925,1,0.1935600579,1,0.2060773481,0.01251729018,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,7,4.999999925,3,0.1754703329,3,0.1659300184,-0.009540314435,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,y,8,4.999999925,5,0.1427279305,6,0.1895027624,0.0467748319,5528,5430
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,2,3.199999881,1,0.5048100048,0,0.5115196078,0.006709603033,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,3,3.199999881,1,0.3354978355,2,0.3541666667,0.01866883117,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,4,3.199999881,3,0.259018759,0,0.2605392157,0.001520456668,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,5,3.199999881,4,0.2051467051,0,0.2110294118,0.005882706618,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,6,3.199999881,3,0.1738816739,2,0.181127451,0.007245777099,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,7,3.199999881,2,0.1548821549,1,0.1615196078,0.006637452961,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,x,8,3.199999881,7,0.1373256373,4,0.1443627451,0.007037107772,4158,4080
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,2,4.999999925,1,0.5033027523,0,0.5030222894,-0.0002804629094,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,3,4.999999925,2,0.3774311927,1,0.3656970155,-0.01173417717,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,4,4.999999925,2,0.2623853211,1,0.2718171515,0.009431830391,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,5,4.999999925,1,0.2357798165,0,0.5332451832,0.2974653667,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,6,4.999999925,2,0.1924770642,2,0.1911598036,-0.001317260669,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,7,4.999999925,6,0.156146789,0,0.1667925954,0.0106458064,5450,5294
Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,y,8,4.999999925,2,0.1383486239,4,0.1771817151,0.0388330913,5450,5294
