domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,paper_width_raw_prediction_path,paper_width_filtered_prediction_path,paper_width_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,paper_width_raw_dice,paper_width_raw_hd95_mm,paper_width_raw_assd_mm,paper_width_raw_fp_voxels,paper_width_raw_fn_voxels,paper_width_raw_surface_dice_0.1mm,paper_width_raw_surface_dice_0.2mm,paper_width_raw_surface_dice_0.5mm,paper_width_raw_surface_dice_1mm,paper_width_raw_iou,paper_width_raw_precision,paper_width_raw_recall,paper_width_raw_fp_fn_ratio,paper_width_raw_total_residual_error,paper_width_filtered_dice,paper_width_filtered_hd95_mm,paper_width_filtered_assd_mm,paper_width_filtered_fp_voxels,paper_width_filtered_fn_voxels,paper_width_filtered_surface_dice_0.1mm,paper_width_filtered_surface_dice_0.2mm,paper_width_filtered_surface_dice_0.5mm,paper_width_filtered_surface_dice_1mm,paper_width_filtered_iou,paper_width_filtered_precision,paper_width_filtered_recall,paper_width_filtered_fp_fn_ratio,paper_width_filtered_total_residual_error
Mouse,POLYIC_20190524_polyic___E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_9_probability.nii.gz,0.9815923768233753,0.10000000149011612,0.020744587988785052,2251,1825,0.8127962673417218,0.9863996227632591,1.0,1.0,0.9638501858043689,0.9797075580556758,0.9834844618196956,1.2334246575342467,4076,0.9815923768233753,0.10000000149011612,0.020744587988785052,2251,1825,0.8127962673417218,0.9863996227632591,1.0,1.0,0.9638501858043689,0.9797075580556758,0.9834844618196956,1.2334246575342467,4076,0.9823352121140381,0.10000000149011612,0.020651503893524104,1261,2619,0.8243209815465294,0.9824123089101073,0.9998021075545441,1.0,0.965283680645652,0.9884464560580517,0.9762990715100179,0.48148148148148145,3880,0.9823352121140381,0.10000000149011612,0.020651503893524104,1261,2619,0.8243209815465294,0.9824123089101073,0.9998021075545441,1.0,0.965283680645652,0.9884464560580517,0.9762990715100179,0.48148148148148145,3880
Mouse,POLYIC_20190524_polyic___E4_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_1_probability.nii.gz,0.9784569896782352,0.10000000149011612,0.027792490143404066,2127,2711,0.7863729252853512,0.9645367093654987,0.9996510990380302,1.0,0.9578226073614283,0.9810080807178891,0.9759191323426216,0.7845813353006271,4838,0.9784569896782352,0.10000000149011612,0.027792490143404066,2127,2711,0.7863729252853512,0.9645367093654987,0.9996510990380302,1.0,0.9578226073614283,0.9810080807178891,0.9759191323426216,0.7845813353006271,4838,0.9792652855522958,0.10000000149011612,0.026359145682240934,843,3765,0.7929690409394473,0.9685195759576951,0.9994289828446585,1.0,0.9593729611539208,0.9923123922777388,0.9665568178790005,0.2239043824701195,4608,0.9792652855522958,0.10000000149011612,0.026359145682240934,843,3765,0.7929690409394473,0.9685195759576951,0.9994289828446585,1.0,0.9593729611539208,0.9923123922777388,0.9665568178790005,0.2239043824701195,4608
Mouse,POLYIC_20190524_polyic___E4_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_7_probability.nii.gz,0.9782082103127085,0.10000000149011612,0.04856436900543696,2625,2143,0.7921920710178554,0.9673156461212549,0.9949561182285888,0.9959144557651569,0.9573459291663312,0.9760580080262677,0.9803679070704849,1.2249183387774147,4768,0.9789330210944218,0.10000000149011612,0.025593005832881585,2463,2143,0.7954418840212713,0.9712838693340086,0.9990377310711572,1.0,0.9587353634172782,0.9775023292350975,0.9803679070704849,1.1493233784414372,4606,0.9814255616358784,0.10000000149011612,0.02157291788882738,1312,2717,0.8176141799687799,0.9800845964046528,0.9999496449972305,1.0,0.9635285597899882,0.9878240049000956,0.9751094743399475,0.48288553551711444,4029,0.9814255616358784,0.10000000149011612,0.02157291788882738,1312,2717,0.8176141799687799,0.9800845964046528,0.9999496449972305,1.0,0.9635285597899882,0.9878240049000956,0.9751094743399475,0.48288553551711444,4029
Mouse,POLYIC_20190524_polyic___E4_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E4_P1_9_probability.nii.gz,0.9758273634246033,0.14142135834465194,0.029731754305147847,2148,3352,0.7616625490481035,0.9655088892118394,0.9990311485733663,1.0,0.9527957773677209,0.9810185307918666,0.970690846135686,0.6408114558472554,5500,0.975835941070989,0.14142135834465194,0.029718683697193,2146,3352,0.7616994477279333,0.9655556632109292,0.9990311016374382,1.0,0.9528121325517325,0.9810358692482393,0.970690846135686,0.6402147971360382,5498,0.9806807486045748,0.10000000149011612,0.023432046215850474,2052,2361,0.8074620765920619,0.9755992018655192,0.9997355578527297,1.0,0.9620938163014628,0.9820091532378263,0.979355933092588,0.8691232528589581,4413,0.9806718237655577,0.10000000149011612,0.023480777986704178,2052,2363,0.8074047361461714,0.9754537805024642,0.9996874624353889,1.0,0.9620766369750642,0.9820088377639055,0.9793384455306163,0.8683876428269149,4415
Mouse,POLYIC_20190524_polyic___E8_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E8_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E8_P1_1_probability.nii.gz,0.9762383323099486,0.14142135834465194,0.03096047760845959,3411,1968,0.7615566969577242,0.9569093243777164,0.9999753062030818,1.0,0.9535796886326763,0.9700547810513748,0.9825012226025874,1.733231707317073,5379,0.9762383323099486,0.14142135834465194,0.03096047760845959,3411,1968,0.7615566969577242,0.9569093243777164,0.9999753062030818,1.0,0.9535796886326763,0.9700547810513748,0.9825012226025874,1.733231707317073,5379,0.9791219284756811,0.10000000149011612,0.02519748974378564,1392,3265,0.7934516901651892,0.9738512062026223,0.9996543124521593,1.0,0.9590978156810737,0.9874131944444444,0.9709687458320366,0.42633996937212865,4657,0.9791127748761517,0.10000000149011612,0.02521983004970718,1392,3267,0.7933921031187495,0.9737511420599056,0.9996542953799047,1.0,0.9590802497870136,0.9874129668143593,0.9709509625216735,0.426078971533517,4659
Mouse,POLYIC_20190524_polyic___E9_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190524_polyic___E9_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E9_P1_1_probability.nii.gz,0.9730556274894258,0.20000000298023224,0.046534533176108735,3453,3102,0.745644124395175,0.931373662570137,0.9912541741441585,0.9953658481179437,0.9475251567040515,0.9716537372244798,0.9744615688599091,1.1131528046421664,6555,0.9730556274894258,0.20000000298023224,0.046534533176108735,3453,3102,0.745644124395175,0.931373662570137,0.9912541741441585,0.9953658481179437,0.9475251567040515,0.9716537372244798,0.9744615688599091,1.1131528046421664,6555,0.974218394689298,0.20000000298023224,0.036455742321773864,1459,4720,0.7640196573738116,0.9415101272217885,0.9958205116428605,0.9999311073347724,0.9497327595323902,0.9876568276608885,0.9611407495224923,0.3091101694915254,6179,0.9743240931226292,0.20000000298023224,0.03598675931519705,1433,4720,0.7644761029411765,0.9420726102941176,0.9964154411764706,0.9999540441176471,0.949933684304743,0.987874121021857,0.9611407495224923,0.30360169491525424,6153
Mouse,POLYIC_20190531_polyic_m__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_probability.nii.gz,0.9798007652269829,0.10000000149011612,0.024229025694166795,1969,2719,0.8011643852094209,0.9746914619770491,0.998869295354488,0.9998556547261048,0.9604013920329764,0.9829772886425923,0.9766447057610871,0.7241632953291651,4688,0.9798429838244038,0.10000000149011612,0.023989534995794457,1959,2719,0.8013571720769064,0.974926005245807,0.9991096566162139,1.0,0.9604825220902533,0.9830622779031463,0.9766447057610871,0.7204854726002207,4678,0.9804993589604294,0.10000000149011612,0.022740416416936114,872,3615,0.8077210400751862,0.9768898956551076,0.9997108224690942,1.0,0.9617447203962793,0.9923290756184243,0.968948367534509,0.24121715076071923,4487,0.9805036202595461,0.10000000149011612,0.022727986878215974,871,3615,0.8077405051089261,0.9769134374397532,0.9997349142085984,1.0,0.9617529201125415,0.9923378051462503,0.968948367534509,0.2409405255878285,4486
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_1_probability.nii.gz,0.9790750692069695,0.10000000149011612,0.026007890295038947,2138,2488,0.7911317375841804,0.9732892778772669,0.9996973289277877,1.0,0.9590078953664567,0.9806275653978236,0.9775274809642951,0.8593247588424437,4626,0.9790750692069695,0.10000000149011612,0.026007890295038947,2138,2488,0.7911317375841804,0.9732892778772669,0.9996973289277877,1.0,0.9590078953664567,0.9806275653978236,0.9775274809642951,0.8593247588424437,4626,0.9820137333114766,0.10000000149011612,0.021069523664040343,1068,2882,0.82041398643406,0.9832302955973269,0.9999249117713314,1.0,0.9646630464926955,0.9901927474081489,0.9739687299594447,0.3705759888965996,3950,0.9820137333114766,0.10000000149011612,0.021069523664040343,1068,2882,0.82041398643406,0.9832302955973269,0.9999249117713314,1.0,0.9646630464926955,0.9901927474081489,0.9739687299594447,0.3705759888965996,3950
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_10_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_10_probability.nii.gz,0.9800799604139024,0.10000000149011612,0.02342708637906802,2249,2300,0.7967864817347138,0.9786823598359055,1.0,1.0,0.9609380366833825,0.9802988892392865,0.9798611293528418,0.9778260869565217,4549,0.9800799604139024,0.10000000149011612,0.02342708637906802,2249,2300,0.7967864817347138,0.9786823598359055,1.0,1.0,0.9609380366833825,0.9802988892392865,0.9798611293528418,0.9778260869565217,4549,0.9791992209114451,0.10000000149011612,0.02529011551159031,1095,3604,0.7906025562994522,0.972318928788801,1.0,1.0,0.9592461535792961,0.9901967806048452,0.9684432652989746,0.30382907880133186,4699,0.9791992209114451,0.10000000149011612,0.02529011551159031,1095,3604,0.7906025562994522,0.972318928788801,1.0,1.0,0.9592461535792961,0.9901967806048452,0.9684432652989746,0.30382907880133186,4699
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_11_probability.nii.gz,0.9794262837219285,0.10000000149011612,0.026312746754098084,1646,3051,0.79047807386167,0.9698917288772433,1.0,1.0,0.9596820573567155,0.9854911501304563,0.9734356089958469,0.5394952474598492,4697,0.9794262837219285,0.10000000149011612,0.026312746754098084,1646,3051,0.79047807386167,0.9698917288772433,1.0,1.0,0.9596820573567155,0.9854911501304563,0.9734356089958469,0.5394952474598492,4697,0.9792995106194261,0.10000000149011612,0.025723797595981673,799,3892,0.7908583839281307,0.9710992645244089,0.9998765980551854,1.0,0.9594386608100163,0.9928507516105941,0.966113205575823,0.2052929085303186,4691,0.9792995106194261,0.10000000149011612,0.025723797595981673,799,3892,0.7908583839281307,0.9710992645244089,0.9998765980551854,1.0,0.9594386608100163,0.9928507516105941,0.966113205575823,0.2052929085303186,4691
