condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
baseline_128,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4437634348869324,16.577419011082696,0.2061043679714203,9315,49.96242619431025,0.16205495261782402
higher_res_192,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4475713074207306,14.905141637828448,0.21019147336483002,9375,49.984,0.1575419050674528
baseline_128,Mouse,POLYIC_20190628_mouse36__E3_P1,0.445121705532074,17.351255546787065,0.2070481777191162,9705,49.953632148377125,0.16053920562263058
higher_res_192,Mouse,POLYIC_20190628_mouse36__E3_P1,0.4487984776496887,15.546603916563633,0.20868225395679474,9801,49.96939087848179,0.15485406772653532
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.4485868811607361,15.885294577277701,0.21160055696964264,9578,49.95823762789727,0.16394035750451472
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.4506828486919403,14.649074533911385,0.21366789937019348,9545,49.9476165531692,0.15710293852865945
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.44982996582984924,15.902814233218452,0.20200327038764954,9606,49.89069331667707,0.15833577551615421
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.4536835253238678,14.755651187538737,0.20471300184726715,9697,49.98453129833969,0.15485425893354893
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.44789794087409973,17.16697594876833,0.20581269264221191,9810,49.93374108053007,0.1539471452947012
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.44880878925323486,15.828557189135312,0.20651917159557343,9922,49.93448901431163,0.1500710069696728
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.4501330256462097,15.440766527934446,0.20907774567604065,9400,49.88297872340425,0.16429011053164508
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.45120933651924133,14.529846382820391,0.21033471822738647,9482,49.94199535962877,0.15965483582957737
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.4511963129043579,15.865611941061456,0.20607832074165344,9557,49.926755257926125,0.15909779226725163
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.45305830240249634,15.04183744287454,0.206554114818573,9538,49.95282029775635,0.15775744519977866
baseline_128,Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.4485618472099304,16.25768808173678,0.20802545547485352,9737,49.92297422203964,0.16276143402000526
higher_res_192,Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.4511212408542633,14.984412795736478,0.2090989500284195,9738,49.994865475456976,0.1553837870687377
