task,transform,stage,relative_l2,cosine,subject
lesion,axis0_+2mm,encoder_level2,0.2294655293226242,0.9733297824859619,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,encoder_level3,0.16418161988258362,0.9864331483840942,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,encoder_level4,0.18095114827156067,0.98357093334198,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,canvas_level4,0.18095114827156067,0.98357093334198,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,canvas_level3,0.2354058027267456,0.9720102548599243,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,canvas_level2,0.2613690495491028,0.9652397632598877,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,canvas_level1,0.15900753438472748,0.9873308539390564,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,canvas_level0,0.13811247050762177,0.9905053973197937,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,output_logits,0.043348684906959534,0.999070942401886,20170222CH_Exp3_zfp_M08
lesion,axis0_+2mm,query_mask_embedding,0.006538987625390291,0.9999802112579346,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,input,0.09710273891687393,0.9952744245529175,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,encoder_level0,0.16471438109874725,0.9864474534988403,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,encoder_level1,0.2643190920352936,0.9648317098617554,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,encoder_level2,0.2970249354839325,0.9551528096199036,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,encoder_level3,0.2222193479537964,0.9750956296920776,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,encoder_level4,0.1864016354084015,0.9824742078781128,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,canvas_level4,0.1864016354084015,0.9824742078781128,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,canvas_level3,0.2963094711303711,0.9554082751274109,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,canvas_level2,0.3151714503765106,0.9493785500526428,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,canvas_level1,0.2772187292575836,0.9610154628753662,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,canvas_level0,0.2930832505226135,0.9564160108566284,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,output_logits,0.2709130048751831,0.9626089930534363,20170222CH_Exp3_zfp_M08
lesion,axis0_+4mm,query_mask_embedding,0.00436288071796298,0.9999904632568359,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,input,0.13703902065753937,0.9905657768249512,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,encoder_level0,0.22997504472732544,0.9734318256378174,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,encoder_level1,0.36244359612464905,0.932880163192749,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,encoder_level2,0.3979445695877075,0.9174179434776306,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,encoder_level3,0.3470906913280487,0.9379075765609741,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,encoder_level4,0.20513279736042023,0.9788581132888794,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,canvas_level4,0.20513279736042023,0.9788581132888794,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,canvas_level3,0.3486572504043579,0.9378120303153992,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,canvas_level2,0.3919925093650818,0.9200830459594727,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,canvas_level1,0.362792432308197,0.9324523210525513,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,canvas_level0,0.3941743075847626,0.9199944138526917,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,output_logits,0.3815681040287018,0.9243457317352295,20170222CH_Exp3_zfp_M08
lesion,axis0_+6mm,query_mask_embedding,0.009652718901634216,0.9999544620513916,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,input,1.8680318589758826e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,encoder_level0,1.9137041817884892e-05,0.9999998807907104,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,encoder_level1,0.21592552959918976,0.976427435874939,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,encoder_level2,0.21048234403133392,0.9776055812835693,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,encoder_level3,0.20381543040275574,0.9790185689926147,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,encoder_level4,0.13953039050102234,0.9905056357383728,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,canvas_level4,0.13953039050102234,0.9905056357383728,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,canvas_level3,0.2917523682117462,0.9566007852554321,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,canvas_level2,0.2950592041015625,0.9556412100791931,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,canvas_level1,0.23360179364681244,0.9723405241966248,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,canvas_level0,0.19254830479621887,0.9813856482505798,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,output_logits,0.10243324190378189,0.9947535991668701,20170222CH_Exp3_zfp_M08
lesion,axis1_+1mm,query_mask_embedding,0.0071021635085344315,0.999976634979248,20170222CH_Exp3_zfp_M08
lesion,axis1_+2mm,input,1.8680318589758826e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,axis1_+2mm,encoder_level0,0.047203272581100464,0.9988852739334106,20170222CH_Exp3_zfp_M08
lesion,axis1_+2mm,encoder_level1,0.13255693018436432,0.9911937713623047,20170222CH_Exp3_zfp_M08
lesion,axis1_+2mm,encoder_level2,0.2289741486310959,0.97345370054245,20170222CH_Exp3_zfp_M08
lesion,axis1_+2mm,encoder_level3,0.20360207557678223,0.9790748357772827,20170222CH_Exp3_zfp_M08
